customer_id,visit_date,age,gender,cuisine_type,restaurant_location,party_size,wait_time,food_quality,service_quality,ambiance_rating,price_value,overall_rating,spending_per_person,total_spending,recommend,will_return,payment_method,visit_time,day_of_week,is_weekend,response_time,cleanliness,review_text
464,2024-06-28,38,Male,Korean,Tangerang,7,22,3,2,3,1,2.2,215944,1511608,No,No,E-Wallet,Late Night,Friday,0,15,5,Food was okay. Server was rude and unprofessional. Might give it another try.
465,2024-12-06,24,Female,Japanese,East Jakarta,6,36,3,5,4,4,4.0,278584,1671504,Yes,Yes,Debit Card,Breakfast,Friday,0,22,3,Food was okay. Great customer service experience. Definitely coming back!
466,2024-02-17,36,Female,Italian,North Jakarta,7,56,4,4,2,4,3.5,492597,3448179,Yes,Yes,QRIS,Dinner,Saturday,1,13,3,The Italian food was absolutely delicious! Staff went above and beyond. Might give it another try.
467,2024-04-25,54,Female,Thai,East Jakarta,6,55,3,2,3,2,2.5,276969,1661814,No,No,QRIS,Lunch,Thursday,0,18,4,Food was okay. Had to wait too long for everything. Might give it another try.
468,2025-03-29,34,Female,Vietnamese,West Jakarta,1,45,4,3,2,4,3.2,481965,481965,No,Yes,E-Wallet,Late Night,Saturday,1,23,5,Best Vietnamese I've had in a long time! Service was acceptable. Might give it another try.
469,2025-04-07,58,Male,Western,East Jakarta,6,34,2,2,4,4,3.0,451358,2708148,No,Yes,Cash,Dinner,Monday,0,7,5,Not authentic at all. Poor customer service. Might give it another try.
470,2023-12-24,31,Female,Mexican,North Jakarta,3,21,3,2,2,2,2.2,150619,451857,No,No,Credit Card,Dinner,Sunday,1,19,4,Food was okay. Staff seemed uninterested. Might give it another try.
471,2024-08-31,53,Female,Thai,Central Jakarta,4,15,3,3,4,4,3.5,395333,1581332,Yes,Yes,QRIS,Lunch,Saturday,1,25,3,Food was okay. Service was acceptable. Might give it another try.
472,2024-12-08,64,Female,Italian,Central Jakarta,2,25,3,4,4,5,4.0,394682,789364,Yes,Yes,Credit Card,Lunch,Sunday,1,12,3,Food was okay. Great customer service experience. Definitely coming back!
473,2024-09-06,54,Male,Western,North Jakarta,8,10,4,2,3,3,3.0,486382,3891056,No,Yes,QRIS,Late Night,Friday,0,11,3,"Food was exceptional, especially the main course. Staff seemed uninterested. Might give it another try."
474,2024-04-07,24,Male,Chinese,North Jakarta,8,31,5,3,4,5,4.2,246453,1971624,Yes,Yes,Credit Card,Late Night,Sunday,1,20,5,Best Chinese I've had in a long time! Service was acceptable. Definitely coming back!
475,2024-09-10,33,Female,Indonesian,Bekasi,8,50,4,3,5,5,4.2,68250,546000,Yes,Yes,Credit Card,Dinner,Tuesday,0,22,4,"Amazing Indonesian cuisine, authentic flavors! Service was acceptable. Definitely coming back!"
476,2025-08-30,37,Female,Vietnamese,South Jakarta,4,59,5,4,5,5,4.8,207752,831008,Yes,Yes,Credit Card,Lunch,Saturday,1,10,4,"Amazing Vietnamese cuisine, authentic flavors! Server was knowledgeable and helpful. Definitely coming back!"
477,2025-01-07,58,Female,Vietnamese,Tangerang,1,22,2,2,3,2,2.2,491011,491011,No,No,Cash,Lunch,Tuesday,0,27,4,Not authentic at all. Service was slow and inattentive. Might give it another try.
478,2025-03-30,50,Male,Indian,Tangerang,6,34,1,3,3,1,2.0,380383,2282298,No,No,E-Wallet,Breakfast,Sunday,1,17,3,Food was mediocre at best. Service was acceptable. Probably won't return.
479,2025-07-26,58,Female,Indian,South Jakarta,2,15,4,4,4,2,3.5,494051,988102,Yes,Yes,QRIS,Late Night,Saturday,1,20,5,"Food was exceptional, especially the main course. Server was knowledgeable and helpful. Might give it another try."
480,2025-05-20,26,Female,Indonesian,Bekasi,5,17,2,2,1,2,1.8,247824,1239120,No,No,QRIS,Breakfast,Tuesday,0,22,5,Food was mediocre at best. Service was slow and inattentive. Probably won't return.
481,2024-08-12,57,Male,Japanese,Depok,4,21,2,3,4,3,3.0,364778,1459112,No,Yes,Cash,Breakfast,Monday,0,16,3,Food was mediocre at best. Service was acceptable. Might give it another try.
482,2023-11-12,54,Male,Italian,Tangerang,8,57,4,4,5,4,4.2,149900,1199200,Yes,Yes,Cash,Late Night,Sunday,1,9,4,Best Italian I've had in a long time! Great customer service experience. Definitely coming back!
483,2024-07-22,31,Male,Mexican,East Jakarta,7,16,4,4,5,5,4.5,173462,1214234,Yes,Yes,QRIS,Dinner,Monday,0,23,5,"Food was exceptional, especially the main course. Friendly staff and quick service. Definitely coming back!"
484,2025-05-11,59,Female,Japanese,Central Jakarta,8,13,5,4,5,3,4.2,423993,3391944,Yes,Yes,E-Wallet,Dinner,Sunday,1,7,3,"Food was exceptional, especially the main course. Staff went above and beyond. Definitely coming back!"
485,2025-07-23,53,Male,Italian,Bekasi,4,35,5,5,5,5,5.0,442294,1769176,Yes,Yes,Credit Card,Late Night,Wednesday,0,14,4,The Italian food was absolutely delicious! Server was knowledgeable and helpful. Definitely coming back!
486,2025-10-04,60,Female,Indonesian,Central Jakarta,3,21,4,3,3,3,3.2,119163,357489,No,Yes,Credit Card,Late Night,Saturday,1,9,4,Best Indonesian I've had in a long time! Service was acceptable. Might give it another try.
487,2024-09-09,25,Female,Italian,West Jakarta,8,60,5,4,4,4,4.2,188001,1504008,Yes,Yes,QRIS,Dinner,Monday,0,18,3,Best Italian I've had in a long time! Staff went above and beyond. Definitely coming back!
488,2025-05-07,38,Female,Indonesian,Depok,1,17,2,2,2,2,2.0,296545,296545,No,No,Cash,Late Night,Wednesday,0,8,4,Food was mediocre at best. Poor customer service. Probably won't return.
489,2024-12-11,20,Female,Indian,Depok,8,36,3,1,1,2,1.8,99061,792488,No,No,Debit Card,Lunch,Wednesday,0,10,5,Food was okay. Had to wait too long for everything. Probably won't return.
490,2025-01-21,50,Female,Arabic,East Jakarta,1,38,3,2,2,3,2.5,404895,404895,No,No,Credit Card,Breakfast,Tuesday,0,14,5,Food was okay. Had to wait too long for everything. Might give it another try.
491,2024-04-17,61,Male,Thai,Bekasi,2,58,3,3,3,4,3.2,485525,971050,No,Yes,E-Wallet,Late Night,Wednesday,0,25,4,Food was okay. Service was acceptable. Might give it another try.
492,2024-04-16,56,Male,Indian,Central Jakarta,8,25,2,2,4,3,2.8,219434,1755472,No,No,Credit Card,Late Night,Tuesday,0,7,4,The Indian was disappointing. Server was rude and unprofessional. Might give it another try.
493,2024-09-21,34,Male,Chinese,Tangerang,2,6,2,3,3,3,2.8,389302,778604,No,No,Debit Card,Dinner,Saturday,1,20,4,The Chinese was disappointing. Service was acceptable. Might give it another try.
494,2023-11-29,65,Female,Vietnamese,West Jakarta,6,47,2,3,1,2,2.0,283540,1701240,No,No,E-Wallet,Dinner,Wednesday,0,23,5,Not authentic at all. Service was acceptable. Probably won't return.
495,2024-07-10,45,Male,Thai,Bekasi,3,32,4,4,5,5,4.5,293020,879060,Yes,Yes,Debit Card,Breakfast,Wednesday,0,14,4,"Amazing Thai cuisine, authentic flavors! Great customer service experience. Definitely coming back!"
496,2025-03-18,45,Male,Korean,North Jakarta,3,13,3,5,4,4,4.0,348076,1044228,Yes,Yes,Credit Card,Breakfast,Tuesday,0,6,5,Food was okay. Staff went above and beyond. Definitely coming back!
497,2024-08-29,24,Female,Thai,South Jakarta,8,47,4,4,5,3,4.0,452992,3623936,Yes,Yes,QRIS,Late Night,Thursday,0,10,3,The Thai food was absolutely delicious! Service was excellent and attentive. Definitely coming back!
498,2024-03-07,43,Male,Japanese,Tangerang,5,25,5,5,5,5,5.0,228957,1144785,Yes,Yes,Debit Card,Breakfast,Thursday,0,28,5,"Amazing Japanese cuisine, authentic flavors! Friendly staff and quick service. Definitely coming back!"
499,2024-10-14,34,Male,Thai,Central Jakarta,1,30,1,1,3,2,1.8,291257,291257,No,No,E-Wallet,Dinner,Monday,0,24,5,Portions were too small for the price. Poor customer service. Probably won't return.
500,2024-02-09,41,Female,Mexican,South Jakarta,3,13,1,1,1,3,1.5,148682,446046,No,No,Credit Card,Lunch,Friday,0,25,3,Food was mediocre at best. Poor customer service. Probably won't return.
501,2025-02-04,45,Male,Japanese,North Jakarta,8,14,5,4,4,4,4.2,129913,1039304,Yes,Yes,E-Wallet,Breakfast,Tuesday,0,19,5,"Food was exceptional, especially the main course. Great customer service experience. Definitely coming back!"
502,2023-11-27,33,Male,Mexican,Tangerang,1,26,1,3,3,2,2.2,267939,267939,No,No,E-Wallet,Dinner,Monday,0,6,4,Portions were too small for the price. Service was acceptable. Might give it another try.
503,2024-08-22,43,Female,Western,Depok,4,50,3,1,2,3,2.2,215596,862384,No,No,QRIS,Dinner,Thursday,0,25,4,Food was okay. Service was slow and inattentive. Might give it another try.
504,2024-12-24,48,Male,Korean,Bekasi,8,49,4,4,5,5,4.5,150768,1206144,Yes,Yes,E-Wallet,Lunch,Tuesday,0,21,3,Best Korean I've had in a long time! Great customer service experience. Definitely coming back!
505,2023-11-27,55,Female,Arabic,Depok,3,23,5,5,5,5,5.0,238877,716631,Yes,Yes,E-Wallet,Lunch,Monday,0,14,5,"Amazing Arabic cuisine, authentic flavors! Staff went above and beyond. Definitely coming back!"
506,2025-02-19,65,Male,Vietnamese,Depok,3,16,2,4,3,2,2.8,466013,1398039,No,No,E-Wallet,Lunch,Wednesday,0,11,5,Not authentic at all. Server was knowledgeable and helpful. Might give it another try.
507,2024-02-15,21,Male,Indian,North Jakarta,6,48,2,4,2,2,2.5,227070,1362420,No,No,E-Wallet,Lunch,Thursday,0,8,5,The Indian was disappointing. Staff went above and beyond. Might give it another try.
508,2024-10-10,32,Female,Mexican,Bekasi,6,54,3,2,1,3,2.2,320211,1921266,No,No,QRIS,Breakfast,Thursday,0,19,4,Food was okay. Service was slow and inattentive. Might give it another try.
509,2023-12-14,25,Male,Arabic,South Jakarta,1,37,1,3,1,1,1.5,239602,239602,No,No,Debit Card,Late Night,Thursday,0,29,5,Overcooked and underseasoned dishes. Service was acceptable. Probably won't return.
510,2024-08-11,49,Male,Indonesian,Bekasi,6,57,2,2,3,3,2.5,453292,2719752,No,No,Credit Card,Dinner,Sunday,1,14,5,Food was mediocre at best. Poor customer service. Might give it another try.
511,2024-04-10,28,Male,Mexican,Bekasi,7,28,2,4,3,2,2.8,122348,856436,No,No,E-Wallet,Late Night,Wednesday,0,21,5,Not authentic at all. Great customer service experience. Might give it another try.
512,2024-07-03,41,Male,Korean,West Jakarta,1,50,1,2,2,2,1.8,454945,454945,No,No,Debit Card,Late Night,Wednesday,0,29,3,Not authentic at all. Service was slow and inattentive. Probably won't return.
513,2025-05-17,60,Male,Arabic,Central Jakarta,5,31,5,5,5,5,5.0,428300,2141500,Yes,Yes,Cash,Dinner,Saturday,1,21,5,Best Arabic I've had in a long time! Service was excellent and attentive. Definitely coming back!
514,2024-08-11,27,Female,Korean,East Jakarta,8,49,5,4,3,4,4.0,94187,753496,Yes,Yes,Credit Card,Late Night,Sunday,1,28,5,Fresh ingredients and perfect seasoning. Server was knowledgeable and helpful. Definitely coming back!
515,2025-05-10,65,Male,Western,North Jakarta,4,10,5,4,5,3,4.2,62279,249116,Yes,Yes,Credit Card,Dinner,Saturday,1,12,4,Fresh ingredients and perfect seasoning. Staff went above and beyond. Definitely coming back!
516,2025-07-08,64,Female,Western,South Jakarta,1,58,4,5,5,4,4.5,114913,114913,Yes,Yes,Credit Card,Dinner,Tuesday,0,23,5,The Western food was absolutely delicious! Great customer service experience. Definitely coming back!
517,2024-05-10,18,Female,Indian,East Jakarta,4,27,4,5,5,5,4.8,402548,1610192,Yes,Yes,Debit Card,Lunch,Friday,0,8,4,"Food was exceptional, especially the main course. Staff went above and beyond. Definitely coming back!"
518,2024-01-06,51,Male,Indian,Depok,2,14,5,4,4,4,4.2,272763,545526,Yes,Yes,Debit Card,Late Night,Saturday,1,7,4,"Food was exceptional, especially the main course. Friendly staff and quick service. Definitely coming back!"
519,2023-11-22,61,Female,Arabic,Tangerang,5,42,5,5,5,5,5.0,306660,1533300,Yes,Yes,E-Wallet,Lunch,Wednesday,0,20,5,"Amazing Arabic cuisine, authentic flavors! Friendly staff and quick service. Definitely coming back!"
520,2024-12-06,47,Male,Western,South Jakarta,4,34,4,5,4,5,4.5,243636,974544,Yes,Yes,Credit Card,Breakfast,Friday,0,8,4,Fresh ingredients and perfect seasoning. Great customer service experience. Definitely coming back!
521,2025-11-07,54,Female,Italian,West Jakarta,2,28,4,4,4,4,4.0,64668,129336,Yes,Yes,Debit Card,Late Night,Friday,0,6,4,"Amazing Italian cuisine, authentic flavors! Staff went above and beyond. Definitely coming back!"
522,2024-07-20,36,Male,Indonesian,Depok,1,12,3,3,4,4,3.5,350448,350448,Yes,Yes,Cash,Late Night,Saturday,1,15,4,Food was okay. Service was acceptable. Might give it another try.
523,2025-02-25,48,Male,Indonesian,Depok,8,47,4,5,5,4,4.5,469331,3754648,Yes,Yes,QRIS,Late Night,Tuesday,0,12,4,Fresh ingredients and perfect seasoning. Great customer service experience. Definitely coming back!
524,2025-06-01,39,Male,Vietnamese,Depok,5,46,1,3,1,3,2.0,380358,1901790,No,No,Cash,Breakfast,Sunday,1,25,5,Portions were too small for the price. Service was acceptable. Probably won't return.
525,2025-02-26,23,Male,Arabic,Central Jakarta,4,53,5,4,4,5,4.5,328847,1315388,Yes,Yes,Debit Card,Lunch,Wednesday,0,12,5,The Arabic food was absolutely delicious! Server was knowledgeable and helpful. Definitely coming back!
526,2025-05-12,55,Female,Japanese,Bekasi,7,42,2,1,2,2,1.8,144638,1012466,No,No,E-Wallet,Dinner,Monday,0,17,4,The Japanese was disappointing. Server was rude and unprofessional. Probably won't return.
527,2025-10-02,23,Male,Japanese,West Jakarta,5,14,3,2,2,3,2.5,263530,1317650,No,No,Debit Card,Dinner,Thursday,0,10,3,Food was okay. Service was slow and inattentive. Might give it another try.
528,2024-04-01,63,Male,Mexican,Tangerang,2,25,3,3,3,3,3.0,483974,967948,No,Yes,Credit Card,Breakfast,Monday,0,11,3,Food was okay. Service was acceptable. Might give it another try.
529,2023-11-22,56,Male,Korean,Tangerang,2,22,2,2,3,2,2.2,84318,168636,No,No,E-Wallet,Lunch,Wednesday,0,5,4,The Korean was disappointing. Poor customer service. Might give it another try.
530,2024-02-27,53,Male,Chinese,West Jakarta,5,41,5,4,5,5,4.8,156670,783350,Yes,Yes,Debit Card,Lunch,Tuesday,0,30,3,Best Chinese I've had in a long time! Staff went above and beyond. Definitely coming back!
531,2024-02-08,52,Female,Western,Depok,1,5,5,5,5,4,4.8,50284,50284,Yes,Yes,Credit Card,Dinner,Thursday,0,26,4,"Food was exceptional, especially the main course. Server was knowledgeable and helpful. Definitely coming back!"
532,2025-03-11,40,Male,Arabic,North Jakarta,1,15,2,1,2,3,2.0,114475,114475,No,No,Debit Card,Late Night,Tuesday,0,11,5,Portions were too small for the price. Had to wait too long for everything. Probably won't return.
533,2024-12-24,50,Female,Vietnamese,Bekasi,5,53,5,4,5,5,4.8,229112,1145560,Yes,Yes,Debit Card,Dinner,Tuesday,0,5,5,"Food was exceptional, especially the main course. Staff went above and beyond. Definitely coming back!"
534,2024-04-15,26,Male,Arabic,Depok,1,5,3,4,4,4,3.8,306364,306364,Yes,Yes,E-Wallet,Breakfast,Monday,0,30,5,Food was okay. Staff went above and beyond. Might give it another try.
535,2025-04-02,59,Male,Western,Central Jakarta,8,48,2,2,3,2,2.2,252768,2022144,No,No,Debit Card,Late Night,Wednesday,0,16,3,The Western was disappointing. Service was slow and inattentive. Might give it another try.
536,2025-05-21,46,Male,Chinese,Central Jakarta,5,48,3,3,5,5,4.0,208952,1044760,Yes,Yes,Debit Card,Lunch,Wednesday,0,20,4,Food was okay. Service was acceptable. Definitely coming back!
537,2024-03-09,20,Female,Korean,East Jakarta,1,17,4,5,5,5,4.8,309004,309004,Yes,Yes,Debit Card,Lunch,Saturday,1,7,5,Fresh ingredients and perfect seasoning. Friendly staff and quick service. Definitely coming back!
538,2025-01-24,26,Male,Indonesian,North Jakarta,4,38,3,5,3,5,4.0,405328,1621312,Yes,Yes,QRIS,Dinner,Friday,0,26,5,Food was okay. Staff went above and beyond. Definitely coming back!
539,2025-05-07,47,Male,Thai,Central Jakarta,6,32,5,4,5,5,4.8,294625,1767750,Yes,Yes,E-Wallet,Breakfast,Wednesday,0,28,3,Best Thai I've had in a long time! Staff went above and beyond. Definitely coming back!
540,2024-01-30,21,Female,Thai,Depok,6,5,4,5,4,5,4.5,473453,2840718,Yes,Yes,Credit Card,Breakfast,Tuesday,0,12,3,"Amazing Thai cuisine, authentic flavors! Great customer service experience. Definitely coming back!"
541,2025-06-28,28,Female,Mexican,South Jakarta,2,6,5,4,5,5,4.8,225270,450540,Yes,Yes,Cash,Late Night,Saturday,1,12,4,"Amazing Mexican cuisine, authentic flavors! Service was excellent and attentive. Definitely coming back!"
542,2025-10-13,21,Female,Western,East Jakarta,2,54,4,5,5,5,4.8,115444,230888,Yes,Yes,Credit Card,Late Night,Monday,0,15,5,The Western food was absolutely delicious! Service was excellent and attentive. Definitely coming back!
543,2024-01-26,22,Male,Italian,Depok,1,24,4,4,5,4,4.2,343212,343212,Yes,Yes,Credit Card,Late Night,Friday,0,8,5,Best Italian I've had in a long time! Great customer service experience. Definitely coming back!
544,2023-11-26,44,Male,Arabic,Central Jakarta,8,29,5,5,5,4,4.8,228056,1824448,Yes,Yes,Credit Card,Dinner,Sunday,1,23,3,"Food was exceptional, especially the main course. Staff went above and beyond. Definitely coming back!"
545,2024-06-23,24,Male,Italian,South Jakarta,4,41,4,4,3,3,3.5,270728,1082912,Yes,Yes,E-Wallet,Lunch,Sunday,1,12,3,Fresh ingredients and perfect seasoning. Great customer service experience. Might give it another try.
546,2025-03-17,20,Male,Indonesian,North Jakarta,7,37,4,5,5,3,4.2,127284,890988,Yes,Yes,E-Wallet,Dinner,Monday,0,14,4,Best Indonesian I've had in a long time! Staff went above and beyond. Definitely coming back!
547,2025-10-08,18,Male,Italian,East Jakarta,1,32,3,3,5,3,3.5,461704,461704,Yes,Yes,Credit Card,Dinner,Wednesday,0,11,5,Food was okay. Service was acceptable. Might give it another try.
548,2024-08-23,48,Female,Arabic,Bekasi,6,44,4,4,3,3,3.5,288185,1729110,Yes,Yes,Credit Card,Breakfast,Friday,0,25,3,"Food was exceptional, especially the main course. Friendly staff and quick service. Might give it another try."
549,2025-04-13,62,Male,Korean,East Jakarta,4,35,5,4,3,4,4.0,146597,586388,Yes,Yes,Credit Card,Breakfast,Sunday,1,16,3,Best Korean I've had in a long time! Service was excellent and attentive. Definitely coming back!
550,2024-01-02,53,Male,Indonesian,North Jakarta,8,17,3,3,3,3,3.0,198950,1591600,No,Yes,Debit Card,Lunch,Tuesday,0,13,5,Food was okay. Service was acceptable. Might give it another try.
551,2025-03-26,29,Female,Western,East Jakarta,3,17,1,2,1,1,1.2,485917,1457751,No,No,Debit Card,Dinner,Wednesday,0,11,4,Not authentic at all. Service was slow and inattentive. Probably won't return.
552,2025-02-08,47,Male,Indian,Bekasi,3,38,5,4,4,4,4.2,118574,355722,Yes,Yes,Debit Card,Late Night,Saturday,1,27,4,"Amazing Indian cuisine, authentic flavors! Staff went above and beyond. Definitely coming back!"
553,2024-01-21,38,Female,Vietnamese,East Jakarta,1,53,4,3,2,3,3.0,179589,179589,No,Yes,Credit Card,Lunch,Sunday,1,21,5,Best Vietnamese I've had in a long time! Service was acceptable. Might give it another try.
554,2025-05-25,49,Male,Japanese,Depok,2,15,5,5,5,5,5.0,322049,644098,Yes,Yes,E-Wallet,Dinner,Sunday,1,21,5,"Amazing Japanese cuisine, authentic flavors! Server was knowledgeable and helpful. Definitely coming back!"
555,2025-07-21,48,Female,Korean,North Jakarta,7,45,1,1,1,2,1.2,172885,1210195,No,No,E-Wallet,Late Night,Monday,0,17,5,Food was mediocre at best. Had to wait too long for everything. Probably won't return.
